comments,likes,Target
nepotism bjp jai shahom birla ladki ias rajnathe beta mla nepotism,0,Akhilesh
akhilesh satta tilmila haiisne raaj doran bhut sare mafiya pale janta bhut wade kiye kbhi pure kiye inhone kbhi wada kiya inhone   hazaar bhaiya loog paale     crore rupya     bhaya kma taki ilection time kaam aa ske inhone janta wade wade bjp pure,0,Akhilesh
bjp hato desh bacho,0,Akhilesh
ईमानदार,0,Akhilesh
anti aanjana comments woe dekhna   percent fake id kisi original show muslim community hain,0,Akhilesh
आज ईमानदार कहेंगे।,0,Akhilesh
अंजना भड़क उठी बात भाई,0,Akhilesh
akhilesh yadav chor tumne sirf yadav naukari singh naukari baki jaati,0,Akhilesh
sp party jindabad,0,Akhilesh
anjana om mashyaplag gai,0,Akhilesh
replies,0,Akhilesh
bar akhilesh sarkar,0,Akhilesh
akhlish yadav great,0,Akhilesh
bjp,0,Akhilesh
samajwadi khoon,0,Akhilesh
godi media,0,Akhilesh
anjana om modi,0,Akhilesh
jabse loot paat hai akhilesh dimag hai bhrastachari badsah haiaap pichhle karya kaal karkhane lage hai rojgaar apne akhilesh rehnumaao vidio dekhiye suraksha baat karein sapa sarkar aayi firr kaanon vyavastha khrab jayegi,0,Akhilesh
anjana pahle immandar jaiye btaiye,0,Akhilesh
अखिलेश रुला बेचारी,2,Akhilesh
kewal yadav nokri,0,Akhilesh
taunt mara sirji,0,Akhilesh
baya bhaya akelesh baya,0,Akhilesh
madem akhles baat kaat baat jabab,0,Akhilesh
sapa samay karyakaal bhrastachar orr kanoon vyavastha khrab,0,Akhilesh
गजब अखिलेश भईया जिंदाबाद,0,Akhilesh
mukhtaar ansaari zindabad,0,Akhilesh
aklesh yadav,0,Akhilesh
aaiena aine samane khadi zamer tatol,0,Akhilesh
tk rbharat yh jantaa bebkoof bnane   pr hchaatukar patrakarita,0,Akhilesh
emandar patrkar snu maja aay bhot khub,0,Akhilesh
chamchi eska chakkar kha pade aoe bhaiya dali media,0,Akhilesh
akhilesh bhaiya jindabad,0,Akhilesh
moradabad metro yaar,0,Akhilesh
anjana sach iman dar kripa sachhe hindu dharma te dalaal chennal dekhana bachha papa jhoot deti yesa chennal chalayiye,0,Akhilesh
कितने शानदार तरीके बेज्जती हे सर्,0,Akhilesh
kejriwal,0,Akhilesh
kisan ekta jindabad,0,Akhilesh
bdiya dhoya,0,Akhilesh
imandar midiya imandaar neta pareshan,0,Akhilesh
अंजना ओम मोदी,0,Akhilesh
dalal media,0,Akhilesh
saari godi media sabak sikhana batana dalali sirf sach news dikhale dalali,0,Akhilesh
अखिलेश मथुरा लफड़ा समझाइए,0,Akhilesh
jhooth,0,Akhilesh
ohh,0,Akhilesh
anjana dekhte lgata reporting sakata,0,Akhilesh
sr   lakh  guna ayu yaad,0,Akhilesh
sawal bjp walo pucha,0,Akhilesh
azam khan zindabad,0,Akhilesh
imaandar word bhot bada,0,Akhilesh
aanjana imandar,0,Akhilesh
gundai aakde walo hai,0,Akhilesh
lal bjp yogi sarkar free rasan jay yogi,0,Akhilesh
योगी योगी,0,Akhilesh
अंजना उड़ी धज्जियाँ,0,Akhilesh
कॉन्फिडेंस,0,Akhilesh
आज दलाल मीडिया,0,Akhilesh
dalli media apb news,0,Akhilesh
anjjana om kashyap j tarf dari,0,Akhilesh
godimedia,0,Akhilesh
wah kay wat la aya ayadav jindabad,0,Akhilesh
बबुआ बार आएगा,0,Akhilesh
अंजना मोदी शादी करके माने ग़ी,0,Akhilesh
dekhate rahiye ajj desh barbad jaye,0,Akhilesh
gjp bejati yr,0,Akhilesh
jai samajwadi party,2,Akhilesh
ईमानदारी comedy गयी,2,Akhilesh
akhilesh yadav   seats confirm cm you,1,Akhilesh
loved ittt,1,Akhilesh
full sport students,1,Akhilesh
akhilesh yadavjay,1,Akhilesh
ak ssschhe imadar akhilesh bhaiya samne jhukh gyi anchor jijai akhilesh jai smajwad,0,Akhilesh
imandaar imandaar imandaar imandaar imandaar imandaar imandaar imandaar anjana om modi,0,Akhilesh
imandaar imandaar imandaar imandaar imandaar imandaar imandaar imandaar anjana om modi,0,Akhilesh
kisano time signal chala geya,1,Akhilesh
jai samajwad jai akhilesh bhaiya,1,Akhilesh
godi media anjana imandar best interview sp,0,Akhilesh
watch real fun,0,Akhilesh
maja,1,Akhilesh
wah sher mahfil lut liyaimandar imandaar imandaaar,1,Akhilesh
imandar anjana om kashyaphahahaha,0,Akhilesh
baba baba khatm,1,Akhilesh
अखिलेश गयो टोंटीचोरक्लेश,1,Akhilesh
ak imandar ptrkar ak imandar neta interview anjna,0,Akhilesh
पत्रकार वो पार्टी लीडर अच्छे नकारात्मक प्रश्न बीजेपी leader interview time जीहजुरी fuck indian media,1,Akhilesh
bjp manifesto  sabko chuteya bnaya ese bare hindu muslim karka,0,Akhilesh
गलत नाम हैं अंजना,0,Akhilesh
जुमला सरकार छूटी तय,0,Akhilesh
godi media mirchi lagi,0,Akhilesh
ateeq ahmed zindabad,0,Akhilesh
sapne,0,Akhilesh
घंटा मिलेगा बजाने,0,Akhilesh
anjana godfather zee news explain college,0,Akhilesh
didi gussa,0,Akhilesh
link deme dekhunga jhuti,0,Akhilesh
godi media,0,Akhilesh
godi media,0,Akhilesh
jai akhilesh,0,Akhilesh
vote bjp clean criminal safety women build poor home,0,Akhilesh
vote bjp clean criminal safety women build poor home,0,Akhilesh
vote bjp clean criminal safety women build poor home,0,Akhilesh
godi media,0,Akhilesh
godi media,0,Akhilesh
ram leye layege ayega modi yogi,1,Akhilesh
yogiji winaree lal topi ramayan mahabharat sunalo tumsamajawadi pariwar wadi hai,1,Akhilesh
anjana onest patrkar,1,Akhilesh
samajwadi party jindabad,0,Akhilesh
बुनियादी मुद्दा गोदी मीडिया बात करती,1,Akhilesh
akhilesh yadav visionary leader,2,Akhilesh
abki varg sp sarkar jindabaad,1,Akhilesh
imandar pattrakar,0,Akhilesh
जय अखिलेश भइया,1,Akhilesh
pehlee bar imandari joke bante wah mza agya,1,Akhilesh
jitegae uskae jwab comment box jai akhilesh,1,Akhilesh
anjana om kashyap personal speaker ruling party,0,Akhilesh
dhoya akhilesh es interview,0,Akhilesh
ईमानदार,0,Akhilesh
malitry school student  imaandar patrakaar bech bahas maja aa,0,Akhilesh
end interview akhilesh yadav   awiskaar aryabhat phita kata,0,Akhilesh
baiya akhilesh hamko maja aa,1,Akhilesh
आपके इतना शानदार बोलने बधाई,1,Akhilesh
imaandar,0,Akhilesh
akhilesh interview  view day  view day view power yogi,0,Akhilesh
anjana om kashyap mam hatts,0,Akhilesh
akhilesh yaadav jee achchha,1,Akhilesh
imandaar shabd bura lag hkalyug,0,Akhilesh
jai jai lal jai  akhilesh,1,Akhilesh
anjana dar dur imandar aadami pala pada,1,Akhilesh
wese koineta party humagar akhlesh yadau nejab aunty ji ko no  imandar to laga kiu bhikisi muh usko imandar kaho jaruri bjp rss ho  zakhm hara hai bhainamak chidkopls,1,Akhilesh
गज़ब झूठ बोलते अखिलेश जी काम आपने हार कु गए थे सबको अच्छे याद आपने काम थाइस बार हारोगे,0,Akhilesh
anjana imandar,0,Akhilesh
imaandaar,0,Akhilesh
katai jahar kasam maja aa aag laga aag laga,0,Akhilesh
anjana jipurana samaj wadi party aa samaj wadi dam paheli bar news anchor zaban bandh kardi,0,Akhilesh
duniya number   imaandaar patrakar ho,0,Akhilesh
akhilesh yadav jay,0,Akhilesh
political leader interview bina ruke,0,Akhilesh
imandar kanto chubh maidam,0,Akhilesh
gazab beizzati,0,Akhilesh
imaandaar anjana,1,Akhilesh
इमानदार विष कन्या,0,Akhilesh
आज पहली बार आज चेनल लाइक सिर्फ अखिलेश यादव न्यूज देखकर ओर देखा बहोत दिनों,0,Akhilesh
yogi ayega,0,Akhilesh
jay samajwad,0,Akhilesh
achha akhilesh jane time imander sawb istemal kariyega,0,Akhilesh
maja aagyais vedio bar blood surcular achha hithanks friends,0,Akhilesh
yogi yogi yogi yogi yogi aadityanath,0,Akhilesh
imandaar,0,Akhilesh
पत्रकार ईमानदार समाजवादी चोर समाजवादी चोर आंधी बात तकलीफ बीजेपी जिंदाबाद जिंदाबाद रहेगा,0,Akhilesh
aayega yogi akhilesh yadav wait kro   aa,0,Akhilesh
bjp neta hamri anjna emandar kahe dhanyawad,1,Akhilesh
imandar bolane aapke jalti matlab beiman,0,Akhilesh
baat akhilesh mast angrezi sawal jawab denge,0,Akhilesh
bss plant lag  supply light tarike se jhuth bolna akhilesh bhaiya sikh,0,Akhilesh
राजनीति ईमानदार पत्रकार लोग कुम्भकर्ण नींद विपक्ष निकले पत्रकार कोविड धज्जियां उड़ाई लाइव कवरेज मिल जाय।,0,Akhilesh
akhilesh bhaiya jindabaad,0,Akhilesh
bar yogi interview questions,0,Akhilesh
akhilesh dho dala,0,Akhilesh
aj bik gyi bjp,0,Akhilesh
bechare rkhe,0,Akhilesh
imandar patrakar bolne mirchi lag mam,0,Akhilesh
हजार नोट चिप मिला सच दिखाया,0,Akhilesh
obcsc hokar vote bjp rokne,0,Akhilesh
imaandar maje walo,0,Akhilesh
अखिलेश छा गये,1,Akhilesh
jai akhilesh,0,Akhilesh
bar yogi sarkar,0,Akhilesh
shame anjana shame aajtak,0,Akhilesh
bharat pakistan bangladesh jabtak nehi saamjhenge sarkar kaam aamjaanta sowargnark jannatduzakh dena nehi mulk aamjantako garibime zindegi jhelnahi padega dharam atirashtrovadko benchkar mulk saal billion dollars hatiyar kharidte besharamoney khudka aamjantako bhukha raakkhey course dharamka role samajme nafrat hinsa bagair,0,Akhilesh
akhilesh watt laga diakhilesh sahab jindabad,0,Akhilesh
double bedroom,0,Akhilesh
anjana jee imandar sunker khisiya,1,Akhilesh
akhilesh,0,Akhilesh
yogi,0,Akhilesh
tontichor bhagao bachao,0,Akhilesh
अंजना जान गई लाल रंग आने वाला,0,Akhilesh
बेईमान पत्रकार,1,Akhilesh
bar free sarkar,0,Akhilesh
waah godi media,0,Akhilesh
anjna om modi,0,Akhilesh
anjana om kashyap media pravakta bjp,0,Akhilesh
emandar patrkaar jindabaad,0,Akhilesh
gajab bejati anjana om kashyap,0,Akhilesh
jai akilesh,0,Akhilesh
jabardast akhilesh godi media,0,Akhilesh
यू पी समाजवाद नाम परजनता खिलवाड़ इन ला लो जनता सजा देगी मजा नहीं।हा हा,0,Akhilesh
sbko tablet kewl lucknow stadium dikhawa,0,Akhilesh
rozagar zindabad akhilesh zindabad,0,Akhilesh
gajab dhoya,0,Akhilesh
akhlesh lion,0,Akhilesh
akhilesh pradhanmantri ban rahega,0,Akhilesh
dalal media jal gyi,0,Akhilesh
pta imandaar,0,Akhilesh
sawal ghabraye neta,0,Akhilesh
जय समाजवाद,0,Akhilesh
gjb bhaiya,0,Akhilesh
मुझे मजा आया ईमादार जाता,0,Akhilesh
nexttt chife minister,0,Akhilesh
aj phati padi,0,Akhilesh
anjana om modi kashyap sorry,0,Akhilesh
bnd kro imander patarkar,0,Akhilesh
suach karva ajna om kashyap,0,Akhilesh
akhilesh jindabad bed berojgar   shikshak bharti candidate,0,Akhilesh
mudda rojgar mahngae garibi petrol disel shi,0,Akhilesh
anjana modi lal,0,Akhilesh
akhilesh yadav jindabad jindabad,0,Akhilesh
anjana om modi,0,Akhilesh
akhlesh yadav jindabad,0,Akhilesh
jativad,0,Akhilesh
thakurvaad yogi jinda,0,Akhilesh
yogi maharaj,0,Akhilesh
bik desh janta haitumhara trp isliye kyoki dekhna chahte gir gye,0,Akhilesh
